0.000000 -40.885346 10.662895 15.965702
0.000200 -41.268168 10.673560 15.965762
0.000400 -34.193101 10.683238 15.966016
0.000600 13.790612 10.701584 15.969340
0.000800 -1.955465 10.739874 15.972689
0.001000 -26.350225 10.771455 15.974688
0.001200 -41.244607 10.788070 15.974964
0.001400 -40.334173 10.798356 15.975038
0.001600 -31.353731 10.808232 15.975414
0.001800 14.395702 10.830391 15.979196
0.002000 -6.316826 10.868629 15.982326
0.002200 -29.976024 10.897431 15.983969
0.002400 -41.354233 10.912218 15.984149
0.002600 -39.162731 10.922188 15.984244
0.002800 -26.046278 10.932524 15.984881
0.003000 12.126700 10.959236 15.988989
0.003200 -11.016520 10.996534 15.991884
0.003400 -33.479249 11.022166 15.993135
0.003600 -41.152447 11.035336 15.993258
0.003800 -37.651813 11.045086 15.993390
0.004000 -13.699807 11.056570 15.994685
0.004200 7.709035 11.087950 15.998727
0.004400 -16.002078 11.123359 16.001335
0.004600 -36.389600 11.145582 16.002199
0.004800 -40.599571 11.157437 16.002298
0.005000 -35.591656 11.167102 16.002495
0.005200 3.324853 11.181370 16.004866
0.005400 1.953779 11.216231 16.008403
0.005600 -21.269350 11.248851 16.010642
0.005800 -38.399838 11.267677 16.011175
0.006000 -61.079926 11.272081 16.011170
0.006200 -65.201707 11.270653 16.011154
0.006400 -66.230093 11.268271 16.011139
0.006600 -66.528140 11.265666 16.011123
0.006800 -66.586843 11.262989 16.011107
0.007000 -66.542313 11.260281 16.011092
0.007200 -66.442210 11.257557 16.011076
0.007400 -66.307039 11.254824 16.011061
0.007600 -66.147500 11.252084 16.011045
0.007800 -65.970208 11.249340 16.011029
0.008000 -65.779796 11.246593 16.011014
0.008200 -65.579771 11.243843 16.010998
0.008400 -65.372890 11.241093 16.010983
0.008600 -65.161354 11.238341 16.010967
0.008800 -64.946919 11.235590 16.010951
0.009000 -64.730984 11.232840 16.010936
0.009200 -64.514648 11.230090 16.010920
0.009400 -64.298772 11.227341 16.010904
0.009600 -64.084015 11.224594 16.010889
0.009800 -63.870880 11.221848 16.010873
0.010000 -63.659740 11.219104 16.010858
0.010200 -63.450864 11.216361 16.010842
0.010400 -63.244442 11.213621 16.010827
0.010600 -63.040597 11.210882 16.010811
0.010800 -62.839401 11.208146 16.010796
0.011000 -62.640885 11.205411 16.010780
0.011200 -62.445049 11.202679 16.010765
0.011400 -62.251864 11.199948 16.010750
0.011600 -62.061283 11.197220 16.010734
0.011800 -61.873241 11.194494 16.010719
0.012000 -61.687661 11.191770 16.010704
0.012200 -61.504453 11.189048 16.010689
0.012400 -61.323520 11.186328 16.010674
0.012600 -61.144755 11.183611 16.010659
0.012800 -60.968049 11.180896 16.010644
0.013000 -60.793282 11.178183 16.010629
0.013200 -60.620333 11.175472 16.010614
0.013400 -60.449073 11.172764 16.010600
0.013600 -60.279372 11.170057 16.010585
0.013800 -60.111091 11.167353 16.010571
0.014000 -59.944091 11.164651 16.010556
0.014200 -59.778223 11.161952 16.010542
0.014400 -59.613337 11.159254 16.010528
0.014600 -59.449273 11.156559 16.010514
0.014800 -59.285868 11.153866 16.010501
0.015000 -59.122948 11.151176 16.010487
0.015200 -58.960332 11.148488 16.010474
0.015400 -58.797829 11.145802 16.010460
0.015600 -58.635236 11.143118 16.010447
0.015800 -58.472338 11.140437 16.010434
0.016000 -58.308903 11.137758 16.010422
0.016200 -58.144685 11.135082 16.010409
0.016400 -57.979413 11.132408 16.010397
0.016600 -57.812796 11.129736 16.010385
0.016800 -57.644513 11.127067 16.010374
0.017000 -57.474213 11.124401 16.010363
0.017200 -57.301502 11.121737 16.010352
0.017400 -57.125945 11.119075 16.010341
0.017600 -56.947048 11.116416 16.010331
0.017800 -56.764252 11.113760 16.010321
0.018000 -56.576918 11.111107 16.010312
0.018200 -56.384309 11.108456 16.010303
0.018400 -56.185565 11.105808 16.010294
0.018600 -55.979676 11.103163 16.010287
0.018800 -55.765437 11.100521 16.010280
0.019000 -55.541399 11.097882 16.010274
0.019200 -55.305794 11.095247 16.010268
0.019400 -55.056429 11.092614 16.010264
0.019600 -54.790538 11.089986 16.010261
0.019800 -54.504567 11.087361 16.010259
0.020000 -54.193837 11.084740 16.010258
0.020200 -53.852020 11.082123 16.010260
0.020400 -53.470267 11.079511 16.010264
0.020600 -53.035689 11.076904 16.010271
0.020800 -52.528488 11.074303 16.010282
0.021000 -51.916056 11.071708 16.010299
0.021200 -51.139129 11.069122 16.010324
0.021400 -50.072602 11.066546 16.010364
0.021600 -48.373080 11.063986 16.010435
0.021800 -44.225475 11.061452 16.010619
0.022000 59.358995 11.060464 16.015473
0.022200 43.912359 11.082133 16.018288
0.022400 16.005185 11.133612 16.024800
0.022600 -13.117265 11.184451 16.031158
0.022800 -58.991090 11.204160 16.032308
0.023000 -66.039091 11.203682 16.032292
0.023200 -66.997382 11.201319 16.032276
0.023400 -67.162451 11.198713 16.032260
0.023600 -67.149137 11.196054 16.032245
0.023800 -67.070453 11.193375 16.032229
0.024000 -66.955811 11.190687 16.032213
0.024200 -66.815754 11.187991 16.032197
0.024400 -66.655651 11.185291 16.032182
0.024600 -66.479248 11.182586 16.032166
0.024800 -66.289668 11.179878 16.032150
0.025000 -66.089680 11.177168 16.032134
0.025200 -65.881748 11.174456 16.032118
0.025400 -65.668031 11.171743 16.032102
0.025600 -65.450376 11.169030 16.032087
0.025800 -65.230331 11.166317 16.032071
0.026000 -65.009169 11.163605 16.032055
0.026200 -64.787913 11.160893 16.032039
0.026400 -64.567375 11.158182 16.032023
0.026600 -64.348187 11.155473 16.032007
0.026800 -64.130833 11.152765 16.031992
0.027000 -63.915672 11.150059 16.031976
0.027200 -63.702967 11.147355 16.031960
0.027400 -63.492902 11.144652 16.031944
0.027600 -63.285595 11.141951 16.031928
0.027800 -63.081115 11.139253 16.031913
0.028000 -62.879492 11.136556 16.031897
0.028200 -62.680722 11.133861 16.031881
0.028400 -62.484777 11.131169 16.031866
0.028600 -62.291607 11.128478 16.031850
0.028800 -62.101148 11.125790 16.031835
0.029000 -61.913321 11.123104 16.031819
0.029200 -61.728039 11.120420 16.031804
0.029400 -61.545203 11.117738 16.031788
0.029600 -61.364710 11.115058 16.031773
0.029800 -61.186449 11.112380 16.031758
0.030000 -61.010305 11.109705 16.031743
0.030200 -60.836158 11.107031 16.031728
0.030400 -60.663885 11.104360 16.031713
0.030600 -60.493356 11.101691 16.031698
